mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__n_estimators,param_clf__random_state,param_clf__max_iter,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV,split0_test_PPV,split1_test_PPV,split2_test_PPV,split3_test_PPV,split4_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV,cv,Title,RunType
0.09530344009399414,0.004244286912831382,0.02274031639099121,0.0004703795283159895,RandomForestClassifier(),3,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.9377344608306885,0.06377623637011072,0.07608098983764648,0.017522202595536517,RandomForestClassifier(),3,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 3, 'clf__n_estimators': 1000, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,0.9696969696969697,1.0,1.0,1.0,0.9939393939393939,0.01212121212121211,40,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.09913921356201172,0.0045655600668144955,0.02309732437133789,0.0006510570732761131,RandomForestClassifier(),6,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.8790746212005616,0.1718086197634099,0.08264298439025879,0.005521055405767902,RandomForestClassifier(),6,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 6, 'clf__n_estimators': 1000, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.08526959419250488,0.02090253178821596,0.018895053863525392,0.00486313800417608,RandomForestClassifier(),10,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.8592116355895996,0.1606440917642488,0.08043084144592286,0.0026534185991007975,RandomForestClassifier(),10,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__n_estimators': 1000, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.10694479942321777,0.011534544005332424,0.02241835594177246,0.00017904696221497326,RandomForestClassifier(),15,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 15, 'clf__n_estimators': 100, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.9419833660125733,0.04900134642808206,0.07986955642700196,0.005416251883939377,RandomForestClassifier(),15,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 15, 'clf__n_estimators': 1000, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.10137772560119629,0.0019860004146243057,0.022720193862915038,0.0006397187425188625,RandomForestClassifier(),,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__n_estimators': 100, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
0.8540294170379639,0.1260247113575288,0.06408581733703614,0.016174479872989755,RandomForestClassifier(),,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__n_estimators': 1000, 'clf__random_state': 42}",1.0,0.9285714285714286,1.0,1.0,1.0,0.9857142857142858,0.02857142857142856,31,1.0,0.9545454545454546,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,0.9090909090909091,1.0,1.0,1.0,0.9818181818181818,0.036363636363636376,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.75,1.0,1.0,1.0,0.95,0.09999999999999999,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,dfcmplt_SITE3_Holdout,Holdout
